Employee ID,Training Session ID,Training Completion Date,Certification Achieved
2649,1846,2024-04-16,True
2649,4059,2024-09-14,True
2650,68,2018-08-15,False
2650,2270,2019-01-24,True
2650,2065,2019-10-30,True
2650,2532,2020-08-17,False
2650,2364,2020-03-03,True
2650,4803,2021-03-31,True
2650,4288,2021-02-05,True
2650,186,2021-05-01,False
2650,3081,2022-10-13,True
2650,3022,2023-10-08,True
2650,420,2023-12-09,True
2650,2693,2023-01-23,True
2650,4115,2024-05-23,False
2651,4086,2019-05-17,True
2651,954,2020-01-23,True
2651,1489,2020-05-31,True
2651,2868,2020-11-10,True
2651,3013,2021-10-14,True
2651,3390,2021-01-13,True
2651,3955,2022-02-24,True
2651,1541,2023-07-30,True
2651,831,2024-03-08,True
2651,2499,2024-04-25,True
2652,4499,2022-12-01,True
2652,4363,2023-03-13,True
2652,3051,2023-11-23,True
2652,1895,2024-01-14,True
2652,1095,2024-09-29,False
2653,3447,2018-11-17,False
2653,2095,2019-08-06,True
2653,3021,2019-10-27,False
2653,3758,2019-01-21,True
2653,4892,2020-06-24,True
2653,2062,2021-11-02,True
2653,1976,2021-01-28,True
2653,893,2022-04-23,True
2653,3921,2022-03-01,False
2653,4843,2023-12-02,True
2653,4491,2024-06-11,True
2654,3335,2018-05-23,True
2654,132,2018-06-06,True
2654,3628,2018-06-24,False
2655,621,2019-12-03,False
2655,1901,2020-06-15,False
2655,4477,2020-06-12,False
2655,1761,2020-06-07,False
2655,1029,2021-01-10,True
2655,3447,2021-01-01,False
2655,1305,2021-01-09,False
2656,684,2021-06-18,True
2656,841,2021-09-14,True
2656,1131,2022-06-19,True
2656,4189,2022-06-28,True
2656,2378,2022-11-08,True
2656,1894,2023-10-30,True
2656,231,2024-04-21,True
2656,3573,2024-08-02,True
2657,4478,2021-07-20,True
2657,3609,2021-12-20,True
2657,4689,2021-10-31,True
2657,831,2022-03-26,True
2657,1925,2022-02-05,True
2657,2660,2023-05-06,True
2657,2437,2024-01-09,True
2658,4049,2018-08-30,True
2658,1530,2018-09-06,True
2658,440,2019-02-19,True
2658,352,2019-03-21,True
2658,2067,2019-07-12,True
2658,3253,2020-05-03,True
2658,881,2020-02-20,True
2658,770,2020-06-08,False
2658,4327,2021-03-04,True
2658,114,2021-04-03,True
2658,3640,2021-10-11,True
2658,2400,2022-11-25,True
2658,4296,2023-06-13,True
2658,2564,2023-03-14,True
2658,191,2023-01-03,False
2658,639,2024-04-23,False
2659,2399,2018-10-15,True
2659,4284,2019-07-22,True
2659,2952,2019-02-25,True
2659,2436,2019-04-27,True
2659,3891,2020-12-12,True
2659,2711,2020-12-02,True
2659,1535,2020-06-04,True
2659,3617,2021-06-08,False
2659,827,2022-10-02,True
2659,1457,2022-02-23,True
2659,3647,2023-12-05,True
2659,1847,2023-07-23,True
2659,4913,2023-07-31,True
2659,1642,2024-08-31,True
2660,4072,2022-07-24,True
2660,4142,2022-10-24,True
2660,4965,2023-09-24,False
2660,2908,2024-01-04,False
2660,4460,2024-04-17,True
2661,2502,2019-07-31,True
2661,2498,2019-10-07,True
2661,140,2019-11-03,True
2661,4278,2020-12-06,True
2661,3662,2020-11-29,True
2661,2860,2020-04-14,True
2661,3769,2021-02-07,False
2661,2946,2021-06-16,True
2661,653,2022-03-17,False
2661,2895,2023-01-23,True
2661,166,2023-07-04,True
2661,1213,2024-06-03,True
2662,4410,2019-12-26,True
2662,2835,2019-12-11,False
2662,4888,2019-12-16,True
2662,2894,2020-01-05,True
2662,78,2020-03-15,True
2662,961,2021-07-16,True
2662,2883,2021-03-06,True
2662,2943,2022-11-14,True
2662,3720,2023-01-17,True
2662,976,2023-09-03,False
2662,1372,2023-07-07,True
2662,4409,2024-01-28,True
2662,2527,2024-01-28,True
2663,471,2019-12-26,True
2663,3023,2019-09-30,True
2663,3355,2019-09-15,True
2663,1977,2020-04-10,True
2663,555,2020-05-14,True
2663,480,2020-04-03,True
2663,2867,2021-02-01,True
2663,4735,2021-11-20,True
2663,2972,2022-02-25,True
2663,3687,2023-03-06,True
2663,495,2023-01-18,True
2664,3287,2018-11-15,True
2664,635,2018-08-25,True
2664,724,2018-07-04,True
2664,4715,2019-04-26,True
2664,620,2019-01-10,True
2664,3023,2019-06-16,True
2664,332,2020-05-08,True
2664,443,2020-12-30,True
2664,3928,2020-01-11,True
2664,2314,2021-12-04,True
2664,4027,2021-11-10,True
2664,4779,2022-10-06,True
2664,3149,2022-07-31,True
2664,185,2022-11-08,True
2664,4132,2023-09-05,True
2664,2421,2023-03-15,True
2664,3624,2023-11-11,True
2664,2912,2024-09-26,True
2664,941,2024-07-02,True
2664,1198,2024-02-25,True
2665,1838,2021-12-02,True
2665,50,2022-11-28,True
2665,2168,2023-07-16,True
2665,4822,2023-07-06,True
2665,3699,2024-08-13,True
2665,635,2024-07-09,True
2665,3657,2024-04-20,True
2666,1408,2022-10-05,True
2666,1915,2022-08-06,True
2666,776,2022-10-21,True
2666,4406,2023-03-07,True
2666,3612,2023-08-19,True
2666,2470,2024-06-15,True
2667,2861,2018-12-27,True
2667,3439,2018-12-23,True
2667,2359,2019-04-13,True
2667,3913,2020-01-11,True
2667,1437,2020-01-04,False
2667,3924,2020-10-09,False
2667,2493,2021-01-23,True
2667,2274,2021-04-13,True
2667,3969,2022-09-29,True
2667,3451,2022-11-27,True
2667,3989,2023-12-15,False
2667,3719,2023-06-29,True
2667,4958,2024-07-06,True
2667,4050,2024-07-01,True
2668,2512,2021-10-23,False
2668,2778,2021-11-30,True
2668,2365,2021-10-20,False
2668,1180,2022-05-08,False
2668,1987,2022-03-11,False
2668,3833,2023-03-01,False
2668,2276,2024-06-01,False
2668,3873,2024-03-16,False
2669,4021,2021-06-14,True
2669,4994,2021-10-28,False
2669,2630,2021-12-10,True
2669,3090,2022-05-26,True
2669,1844,2023-04-28,True
2669,3396,2023-03-28,True
2669,4310,2024-02-23,True
2669,1447,2024-01-01,False
2669,4006,2024-09-03,True
2670,4393,2021-12-13,True
2670,4465,2022-05-21,True
2670,1009,2022-05-08,True
2670,4129,2023-12-29,True
2670,1418,2023-08-29,True
2670,1619,2023-08-03,True
2670,4877,2024-02-06,True
2671,4620,2021-07-18,True
2671,2959,2021-09-01,True
2671,1169,2022-10-19,True
2671,2007,2023-09-07,True
2671,562,2024-09-07,True
2672,3382,2022-09-05,True
2672,1547,2022-09-22,True
2672,3326,2022-09-18,True
2672,2201,2023-03-19,True
2672,2285,2024-04-16,True
2672,2237,2024-03-02,True
2673,2802,2019-11-08,True
2673,3066,2019-10-17,True
2673,3621,2019-07-18,True
2673,3906,2020-09-27,False
2673,4566,2020-10-14,True
2673,2269,2020-07-01,True
2673,3603,2021-04-23,True
2673,2842,2022-05-07,True
2673,58,2022-04-02,True
2673,714,2023-05-05,True
2673,2710,2023-04-09,True
2673,1882,2023-03-31,True
2673,2485,2024-08-07,True
2673,4832,2024-04-30,True
2674,4559,2018-12-28,True
2674,4487,2018-09-26,True
2674,1346,2019-12-14,True
2674,4441,2020-04-10,True
2674,671,2020-09-05,False
2674,4560,2020-07-30,True
2674,4137,2021-01-31,True
2674,4561,2021-11-11,True
2674,4916,2021-02-18,True
2674,1239,2022-12-25,False
2674,2065,2023-11-14,True
2674,85,2023-08-04,True
2674,3571,2023-07-02,True
2674,1948,2024-08-15,True
2674,2953,2024-01-29,True
2675,1695,2021-10-02,True
2675,958,2021-11-18,True
2675,3115,2022-09-16,False
2675,726,2022-10-30,True
2675,458,2023-02-27,True
2675,1122,2023-01-04,False
2675,4668,2024-01-12,True
2675,2664,2024-02-12,False
2675,119,2024-09-08,True
2676,48,2021-10-29,True
2676,688,2022-09-09,True
2676,3298,2022-06-10,True
2676,4867,2022-05-17,True
2676,2710,2023-08-19,True
2676,4218,2023-05-26,True
2676,2918,2024-08-06,True
2676,1613,2024-08-16,True
2676,1572,2024-09-20,False
2677,2302,2019-12-21,True
2677,3848,2019-12-17,True
2677,737,2019-12-27,True
2677,1838,2020-02-08,True
2677,4404,2020-10-15,True
2677,648,2021-05-01,False
2677,1608,2021-01-19,True
2677,1901,2021-04-09,True
2677,4555,2022-01-27,True
2677,2147,2022-01-29,False
2677,1103,2022-07-14,True
2677,2405,2023-08-09,True
2677,3016,2024-08-08,True
2677,275,2024-09-02,True
2678,3858,2021-09-19,False
2678,3032,2022-11-01,False
2678,4208,2022-09-18,True
2679,765,2020-06-07,True
2679,280,2021-03-06,True
2679,2995,2021-04-05,True
2679,817,2021-01-06,True
2679,2262,2022-03-18,True
2679,3713,2022-05-18,True
2679,362,2023-06-19,True
2679,3802,2024-07-06,True
2679,3246,2024-06-21,False
2680,2700,2018-10-05,False
2680,824,2018-10-02,False
2680,4415,2019-07-21,True
2680,826,2020-08-04,False
2680,2936,2020-05-17,False
2680,2260,2021-01-05,True
2680,4361,2021-04-13,False
2681,2309,2018-09-07,False
2681,4807,2019-10-27,True
2681,739,2019-09-27,True
2681,2855,2020-01-22,False
2681,4948,2021-07-30,True
2681,153,2021-04-08,False
2681,1894,2021-07-27,True
2681,1694,2022-02-11,True
2681,2586,2022-11-29,True
2681,1987,2022-10-28,False
2681,931,2023-03-25,True
2681,2700,2023-12-16,True
2681,1293,2023-03-07,True
2681,2207,2024-09-27,True
2681,4926,2024-08-03,True
2682,3849,2021-12-29,True
2682,1749,2021-12-27,True
2682,2272,2021-12-27,False
2682,1127,2022-06-21,True
2682,480,2022-12-17,True
2682,1103,2023-12-23,True
2682,145,2023-01-21,False
2682,4142,2024-03-20,True
2682,3580,2024-08-22,False
2683,4882,2022-09-23,True
2683,10,2022-12-27,True
2683,1926,2022-09-06,True
2683,1453,2023-08-18,True
2683,4465,2023-07-18,True
2683,4405,2023-02-19,True
2683,2304,2024-07-22,True
2683,797,2024-03-01,True
2684,1882,2019-07-24,True
2684,480,2019-08-25,True
2684,3237,2019-10-22,True
2684,3632,2020-04-06,True
2684,1929,2021-11-06,True
2684,3371,2022-07-16,True
2684,1913,2022-07-16,True
2684,2140,2022-05-18,True
2684,3663,2023-11-10,True
2684,4574,2023-07-05,False
2684,3469,2023-05-16,True
2684,2352,2024-09-28,True
2685,3040,2021-12-10,True
2685,1087,2021-10-22,True
2685,1891,2021-11-17,True
2685,3399,2022-03-13,True
2685,1642,2023-09-25,True
2685,3048,2023-08-18,True
2685,2255,2023-02-05,True
2685,3575,2024-01-26,True
2685,1958,2024-04-12,True
2686,4052,2021-07-24,True
2686,4047,2021-03-08,True
2686,2406,2021-04-15,False
2686,1192,2022-08-13,True
2686,4693,2022-02-03,True
2686,311,2023-10-24,True
2686,1047,2024-06-05,True
2686,3217,2024-09-21,True
2686,4388,2024-07-22,True
2687,1988,2018-11-25,True
2687,4553,2019-04-02,True
2687,4849,2019-05-28,True
2687,432,2019-05-14,True
2687,2213,2020-08-10,True
2687,384,2021-03-28,False
2687,4471,2021-09-13,True
2687,1398,2021-01-16,True
2687,3800,2022-11-23,True
2687,2187,2023-09-06,True
2687,2860,2024-04-03,True
2687,4821,2024-05-10,True
2688,4728,2020-12-06,True
2688,4136,2021-10-26,True
2688,484,2021-12-16,True
2688,1000,2021-11-01,True
2688,3176,2022-01-29,True
2688,4728,2022-10-12,True
2688,2176,2023-03-22,True
2688,3344,2024-09-27,False
2689,340,2021-08-30,True
2689,4762,2021-12-09,True
2689,3053,2022-02-20,True
2689,3644,2022-06-28,True
2689,3586,2022-04-01,True
2689,4172,2023-06-06,True
2689,2120,2023-06-02,True
2689,1992,2023-10-18,True
2689,4088,2024-04-08,False
2690,3321,2018-12-30,True
2690,1269,2019-11-26,True
2690,1406,2019-04-07,True
2690,811,2019-11-30,True
2690,892,2020-07-15,True
2690,2348,2020-04-03,True
2690,2620,2020-10-24,True
2690,690,2021-09-03,True
2690,3727,2021-06-01,False
2690,3458,2022-06-26,True
2690,1036,2022-05-23,True
2690,2863,2023-02-13,True
2690,1208,2023-08-13,True
2690,1048,2023-01-09,True
2690,2573,2024-08-03,False
2690,4112,2024-05-04,True
2690,990,2024-04-02,True
2691,3492,2021-11-19,True
2691,1568,2021-11-18,True
2691,2630,2021-12-23,True
2691,2047,2022-07-01,True
2691,1744,2023-11-25,True
2691,620,2024-01-14,False
2692,1400,2020-09-17,True
2692,4628,2021-09-15,True
2692,1572,2022-10-17,True
2692,2830,2022-05-15,True
2692,4418,2023-07-16,True
2692,3032,2024-01-20,False
2693,2365,2020-03-28,False
2693,2621,2021-09-28,True
2693,1862,2022-08-12,True
2693,3820,2022-06-09,True
2693,3849,2023-05-16,False
2693,4170,2023-01-24,True
2693,3894,2024-08-19,False
2693,608,2024-03-10,True
2694,157,2020-09-20,True
2694,871,2020-09-23,True
2694,1140,2021-08-13,True
2694,128,2021-08-31,False
2694,3062,2021-11-13,True
2694,1318,2022-06-02,True
2694,2971,2023-06-15,True
2694,1265,2023-07-10,True
2694,2138,2024-05-18,True
2694,1954,2024-04-27,True
2695,3623,2018-11-28,False
2695,2695,2018-09-04,True
2695,1867,2019-09-30,True
2695,888,2020-06-13,True
2695,2995,2020-01-30,True
2695,2268,2021-01-19,True
2695,4036,2022-08-16,True
2695,417,2023-10-12,True
2695,3685,2023-06-03,True
2695,2797,2024-07-17,True
2695,4771,2024-02-13,True
2697,1587,2018-12-30,True
2697,2748,2019-02-27,True
2697,528,2019-07-10,True
2697,928,2019-09-20,False
2697,3822,2020-05-30,False
2697,1331,2020-08-27,True
2697,1925,2021-02-26,True
2697,2687,2021-11-13,True
2697,4190,2022-07-22,False
2697,3732,2022-06-28,True
2697,1301,2022-10-04,True
2697,4896,2023-03-20,True
2697,4838,2024-08-25,True
2698,2592,2020-08-17,True
2698,3978,2021-04-09,False
2698,261,2022-12-24,False
2698,1395,2023-06-02,True
2698,3104,2023-06-25,True
2698,1971,2023-10-07,False
2698,1963,2024-05-12,True
2698,569,2024-08-24,True
2700,1698,2022-10-17,True
2700,1117,2023-06-09,True
2700,3090,2023-11-15,True
2700,900,2024-08-03,True
2700,2942,2024-08-28,True
2700,2250,2024-01-08,True
2702,4146,2018-12-26,False
2702,1239,2018-09-02,True
2702,3738,2019-01-06,True
2702,4623,2020-04-28,True
2702,323,2020-10-20,True
2702,1192,2021-03-02,True
2702,1825,2021-12-22,True
2702,2467,2021-03-12,True
2702,4643,2022-06-15,True
2702,3653,2022-08-11,True
2702,4304,2022-09-18,True
2702,3846,2023-06-03,True
2702,2473,2023-07-26,True
2702,1590,2024-02-15,True
2703,2375,2021-08-16,True
2703,1646,2021-09-14,False
2703,4989,2021-10-30,True
2703,3790,2022-05-05,True
2703,3648,2023-07-30,True
2703,692,2024-05-21,True
2703,441,2024-07-23,True
2703,4276,2024-05-25,True
2704,183,2022-12-01,True
2704,3908,2022-08-31,True
2704,4280,2022-11-26,True
2704,607,2023-03-29,True
2704,1152,2024-09-06,True
2704,2462,2024-06-30,True
2705,4667,2019-06-04,True
2705,2928,2019-11-03,True
2705,3542,2020-07-13,True
2705,4644,2020-11-20,True
2705,4848,2020-09-25,True
2705,3675,2021-01-18,True
2705,1562,2021-11-27,True
2705,4081,2022-03-28,True
2705,662,2022-02-20,True
2705,2858,2022-09-05,True
2705,2188,2023-06-21,True
2705,1629,2023-01-03,True
2705,3200,2024-02-14,True
2705,3827,2024-04-24,True
2705,2413,2024-02-07,True
2706,3047,2020-03-28,True
2706,1568,2020-04-13,True
2706,988,2021-07-10,True
2706,1047,2022-02-13,True
2706,925,2022-07-19,True
2706,4464,2022-08-12,True
2706,1770,2023-04-16,True
2706,1650,2023-01-19,True
2706,965,2023-11-03,True
2706,34,2024-03-06,False
2706,2136,2024-09-17,True
2707,3842,2018-12-17,True
2707,3434,2019-07-11,True
2707,2213,2020-01-09,False
2707,2456,2020-12-23,True
2707,1229,2021-01-25,True
2707,3055,2021-05-02,True
2707,2960,2021-02-18,True
2707,271,2022-07-11,True
2707,2501,2022-11-11,True
2707,1702,2023-02-08,True
2707,1096,2023-06-10,False
2707,4082,2023-03-20,True
2707,1105,2024-02-10,False
2707,4057,2024-08-26,True
2708,1465,2018-05-05,True
2708,1756,2018-06-19,True
2708,114,2019-08-09,True
2708,1113,2020-09-22,True
2708,4986,2020-12-06,True
2708,4881,2021-11-30,True
2708,4304,2021-11-25,True
2708,88,2022-12-22,True
2708,4688,2022-06-05,True
2708,3342,2022-05-07,True
2708,3788,2023-04-07,True
2708,2941,2024-01-05,True
2709,4010,2019-06-29,True
2709,4865,2019-10-12,True
2709,580,2019-09-19,True
2709,2316,2020-08-13,True
2709,2614,2020-09-21,True
2709,4429,2021-05-31,True
2709,3778,2022-06-14,True
2709,809,2022-01-24,True
2709,3061,2022-04-19,True
2709,4820,2023-11-01,False
2709,1812,2023-09-10,True
2709,640,2024-05-07,False
2709,1104,2024-09-23,True
2710,196,2020-12-11,True
2710,2717,2020-09-20,True
2710,508,2020-09-02,True
2710,2075,2021-02-04,False
2710,985,2021-11-12,True
2710,1654,2022-05-14,True
2710,816,2023-02-18,True
2710,522,2023-10-20,True
2710,1396,2023-10-28,True
2710,3798,2024-09-12,True
2710,4778,2024-01-19,True
2710,3866,2024-09-23,False
2711,3888,2019-10-29,True
2711,1056,2020-01-16,True
2711,614,2021-04-12,True
2711,12,2022-08-24,True
2711,2092,2023-11-02,True
2711,3004,2023-06-29,True
2711,3516,2023-04-06,True
2711,3608,2024-03-07,True
2712,3243,2021-10-11,True
2712,155,2021-05-04,True
2712,1985,2021-12-11,True
2712,4912,2022-01-20,True
2712,4248,2022-02-04,True
2712,343,2023-10-09,True
2712,3981,2024-02-17,True
2713,3940,2019-12-19,True
2713,2195,2019-11-13,True
2713,4017,2020-04-20,True
2713,3439,2020-05-18,True
2713,122,2021-04-01,True
2713,2476,2021-04-15,False
2713,3514,2021-02-16,False
2713,255,2022-06-13,True
2713,4417,2022-05-20,True
2713,4733,2022-05-23,True
2713,3128,2023-02-23,True
2713,82,2023-12-04,True
2713,2655,2023-09-14,True
2713,1203,2024-09-29,True
2713,2372,2024-08-12,True
2714,3036,2021-07-04,True
2714,2265,2021-07-17,False
2714,4751,2022-09-15,True
2714,3491,2022-06-19,True
2714,4165,2023-05-27,True
2714,551,2023-04-05,False
2714,2613,2024-09-14,False
2714,872,2024-07-23,True
2714,3922,2024-08-17,True
2715,1420,2021-11-13,True
2715,2506,2022-09-26,True
2715,2123,2022-02-05,True
2715,3478,2023-12-08,False
2715,1561,2023-09-20,True
2715,4812,2023-01-04,True
2715,3714,2024-05-23,True
2715,4689,2024-02-13,True
2715,2229,2024-01-29,True
2716,1161,2018-08-26,True
2716,4221,2018-09-29,True
2716,1089,2018-09-22,True
2716,404,2019-12-17,False
2716,3966,2019-12-16,True
2716,3270,2020-04-03,False
2716,3581,2020-04-29,True
2716,1172,2021-10-16,True
2716,1092,2021-11-01,True
2716,4652,2022-05-04,True
2716,3300,2022-05-10,False
2716,406,2022-04-26,True
2716,1666,2023-11-30,True
2716,1978,2023-04-19,True
2716,4233,2024-03-01,False
2716,382,2024-06-15,True
2716,1395,2024-08-05,True
2717,626,2020-11-13,True
2717,2084,2021-02-06,True
2717,4778,2021-02-14,True
2717,4820,2021-01-17,False
2717,4053,2022-03-11,True
2717,306,2022-10-04,True
2717,1032,2022-10-19,True
2717,1072,2023-12-05,False
2717,3452,2024-01-21,True
2718,2945,2020-12-24,True
2718,3071,2021-04-30,True
2718,3985,2021-07-04,True
2718,4968,2021-09-20,True
2718,1192,2022-03-07,True
2718,2696,2023-04-18,True
2718,2281,2023-11-06,True
2718,550,2024-01-17,False
2718,4714,2024-01-17,True
2719,1286,2022-05-01,True
2719,4128,2023-06-28,True
2719,3515,2023-12-20,True
2719,2652,2024-05-21,True
2719,2223,2024-09-18,True
2720,1821,2020-10-30,False
2720,1743,2020-04-23,False
2720,2416,2020-10-28,False
2720,3330,2021-07-22,False
2720,3880,2021-09-07,True
2720,1878,2022-01-17,False
2720,2842,2022-01-03,False
2720,3714,2022-01-17,False
2721,539,2018-12-20,True
2721,193,2018-12-22,True
2721,1602,2018-12-07,True
2721,3731,2019-06-01,True
2721,4381,2019-12-24,True
2721,4894,2020-08-07,True
2721,3024,2020-03-27,True
2721,2379,2020-08-04,True
2721,3719,2021-11-03,False
2721,3458,2021-10-17,True
2721,1378,2022-03-14,True
2721,4064,2022-11-28,True
2721,1971,2022-05-27,True
2721,4007,2023-09-28,True
2721,2802,2023-06-10,True
2721,3403,2024-06-12,True
2722,967,2020-11-26,False
2722,1172,2020-11-29,True
2722,1858,2020-11-14,True
2722,3467,2021-10-28,True
2722,2964,2022-10-10,False
2722,3942,2023-12-19,True
2722,4259,2023-03-31,True
2722,1509,2023-10-01,True
2722,4058,2024-02-27,False
2722,4372,2024-07-26,False
2723,3375,2021-09-19,True
2723,2640,2022-03-22,False
2723,289,2022-01-09,True
2723,2439,2022-09-16,False
2723,4312,2023-12-13,False
2723,1971,2024-03-17,False
2723,4027,2024-06-07,True
2724,3404,2018-08-05,False
2724,4098,2019-01-18,True
2724,2708,2020-05-03,True
2724,219,2020-03-12,True
2724,2768,2021-12-06,True
2724,4355,2021-02-21,True
2724,3313,2022-11-25,True
2724,2989,2022-08-03,True
2724,4349,2023-09-11,True
2724,1191,2023-11-03,True
2724,5,2023-05-12,True
2724,4253,2024-03-18,False
2724,650,2024-02-13,True
2724,3554,2024-01-16,False
2725,3971,2022-07-31,True
2725,4129,2022-09-30,False
2725,4619,2022-12-19,True
2725,3261,2023-07-08,True
2725,1923,2024-07-12,True
2726,3298,2018-10-13,False
2726,2055,2018-10-24,False
2726,2875,2018-10-25,True
2726,61,2019-08-19,True
2726,3026,2019-09-22,True
2726,2259,2020-08-09,False
2726,552,2021-06-03,True
2726,3799,2021-06-02,True
2726,1231,2021-01-20,True
2726,2608,2022-07-16,True
2726,4106,2023-06-10,True
2726,2090,2024-07-14,True
2726,1472,2024-03-17,True
2726,2070,2024-02-24,True
2727,1732,2022-11-23,False
2727,4032,2022-12-03,True
2727,3075,2023-02-14,True
2727,231,2024-08-05,False
2727,3702,2024-08-30,True
2727,567,2024-08-02,True
2728,1033,2020-11-25,True
2728,224,2020-11-19,True
2728,1726,2021-08-14,True
2728,2357,2022-09-09,False
2728,544,2022-02-02,True
2728,2384,2022-10-04,False
2728,3878,2023-09-12,True
2728,2757,2023-04-19,True
2728,2382,2024-03-31,True
2728,1764,2024-08-31,False
2728,373,2024-02-24,True
2729,2428,2022-12-09,True
2729,299,2022-11-28,True
2729,2220,2022-12-03,True
2729,3567,2023-01-05,True
2729,677,2023-11-03,True
2729,3778,2023-04-05,True
2729,2294,2024-05-17,True
2729,3091,2024-03-20,True
2729,2052,2024-03-16,True
2730,4009,2021-05-22,True
2730,1882,2021-07-06,False
2730,3796,2021-09-29,False
2730,4006,2022-03-20,True
2730,4468,2023-09-05,True
2730,3486,2024-07-31,True
2730,4969,2024-06-07,True
2731,2444,2019-11-29,True
2731,4652,2019-12-05,True
2731,4903,2019-10-11,True
2731,3885,2020-08-21,True
2731,1258,2021-01-20,True
2731,82,2021-03-12,True
2731,4950,2022-04-08,True
2731,77,2023-02-27,True
2731,1822,2023-09-17,False
2731,2579,2023-04-10,True
2731,2517,2024-04-04,True
2731,2710,2024-09-10,True
2733,2085,2020-08-17,True
2733,3927,2021-12-27,False
2733,4356,2021-01-08,True
2733,4197,2021-09-08,True
2733,3072,2022-09-26,True
2733,74,2023-08-30,True
2733,4645,2023-08-23,True
2733,2687,2023-08-30,True
2733,2909,2024-06-23,True
2735,3588,2018-08-03,True
2735,1783,2019-08-14,True
2735,3921,2019-05-28,True
2735,4473,2020-05-31,True
2735,4551,2020-07-30,True
2735,1198,2021-07-01,True
2735,2431,2021-09-14,True
2735,2592,2021-08-02,True
2735,4215,2022-05-20,True
2735,4281,2022-03-21,True
2735,742,2022-03-14,True
2735,4866,2023-12-13,True
2735,3027,2024-02-09,True
2735,1363,2024-02-10,True
2735,1334,2024-04-28,False
2736,2354,2019-07-18,True
2736,1432,2019-08-25,True
2736,1076,2019-10-25,True
2736,686,2020-01-16,True
2736,607,2021-03-09,True
2736,519,2021-05-20,True
2736,276,2022-02-11,True
2736,4219,2023-09-03,True
2736,2912,2023-07-03,True
2736,597,2024-01-10,True
2736,4948,2024-09-12,False
2737,1424,2019-09-02,False
2737,1534,2020-01-22,False
2738,4544,2019-01-28,True
2738,2384,2019-02-25,True
2738,4893,2020-06-22,True
2738,2260,2020-06-13,True
2738,832,2020-07-27,True
2738,1329,2021-12-08,True
2738,2934,2022-12-26,True
2738,2912,2022-01-08,True
2738,2414,2022-09-08,True
2738,2074,2023-06-30,True
2738,1177,2024-05-31,False
2739,3037,2018-12-02,True
2739,2475,2018-11-30,False
2739,1883,2018-01-23,True
2739,1235,2019-11-26,True
2739,2793,2019-09-19,True
2739,1247,2019-03-31,True
2739,836,2020-03-28,True
2739,1126,2020-03-04,True
2739,523,2020-04-19,True
2739,686,2021-03-06,True
2739,110,2021-07-15,False
2739,1609,2021-02-26,True
2739,380,2022-06-24,True
2739,3416,2022-08-06,True
2739,3575,2022-10-07,True
2739,3357,2023-01-20,True
2739,3707,2023-04-15,True
2739,3823,2023-08-18,True
2739,4206,2024-08-18,True
2739,3482,2024-02-20,False
2740,693,2022-12-08,True
2740,518,2022-12-10,True
2740,1521,2023-11-17,True
2740,4337,2024-06-12,True
2740,1030,2024-05-30,True
2740,3255,2024-03-04,True
2741,3665,2022-09-15,True
2741,1440,2022-10-13,True
2741,3140,2022-09-05,True
2741,4446,2023-01-19,True
2741,1675,2023-01-09,True
2742,2532,2020-05-31,True
2742,2392,2020-08-19,False
2742,993,2020-07-10,False
2742,2428,2021-08-08,True
2742,4239,2021-02-19,True
2742,2277,2022-05-24,True
2742,2833,2023-05-27,True
2742,3871,2023-07-20,True
2742,444,2023-12-04,True
2742,217,2024-07-15,True
2742,3109,2024-09-16,True
2742,334,2024-08-06,True
2744,195,2022-11-24,True
2744,1476,2022-12-28,False
2744,1644,2023-06-17,True
2744,4370,2024-03-09,False
2744,1562,2024-05-28,True
2744,322,2024-03-20,True
2745,2515,2022-12-25,True
2745,4313,2022-12-20,True
2745,1113,2022-12-17,True
2745,3721,2023-08-21,True
2745,2289,2023-08-19,True
2745,4847,2024-04-04,True
2745,175,2024-05-28,True
2745,513,2024-09-24,True
2746,4691,2018-06-02,True
2746,3989,2018-11-12,True
2746,4278,2019-10-27,True
2746,3154,2019-08-24,True
2746,496,2019-08-17,True
2746,3525,2020-01-05,True
2746,1192,2020-03-16,True
2746,875,2021-10-23,True
2746,3859,2022-08-02,True
2746,1154,2022-08-06,True
2746,3890,2023-10-20,True
2746,4502,2023-04-28,True
2746,333,2023-05-17,True
2746,557,2024-06-23,True
2746,3673,2024-02-02,True
2747,667,2022-06-14,True
2747,972,2022-10-25,True
2747,1280,2022-04-20,True
2747,2139,2023-07-29,True
2747,749,2023-02-02,True
2747,3782,2024-01-12,True
2748,3711,2018-01-29,True
2748,2337,2019-03-11,True
2748,2512,2019-03-25,True
2748,1030,2020-06-07,True
2748,3182,2020-11-26,True
2748,2532,2021-05-09,True
2748,1362,2021-03-25,True
2748,4394,2021-10-13,True
2748,41,2022-05-09,False
2748,2733,2023-01-20,True
2748,2730,2024-07-05,True
2748,2549,2024-06-17,False
2748,4219,2024-07-16,True
2749,4492,2018-09-08,True
2749,3911,2018-07-19,True
2749,3657,2018-07-15,False
2749,3850,2019-09-28,True
2749,4469,2019-05-29,True
2749,145,2019-03-23,False
2749,823,2020-04-17,True
2749,4048,2020-06-24,True
2749,1740,2021-02-04,True
2749,4420,2021-11-22,True
2749,1523,2021-11-08,True
2749,4504,2022-01-12,False
2749,2970,2022-03-31,True
2749,3165,2022-06-01,True
2750,2185,2018-12-10,True
2750,1398,2018-10-13,True
2750,3569,2019-07-04,True
