Employee ID,Leave Details,Leave Type,Leave Reason ID,Leave Start Date,Leave End Date,Number of Leave Days Taken,Leave Status,Leave Balance,Cost of Leave ($),Leave Liability Amount ($),Absenteeism Cost Impact ($)
2440,Annual Leave,Annual,8,11/28/2021,12/13/2021,15,Rejected,13,3011.84,3011.84,3011.84
2440,For the death of a family member.,Bereavement,3,5/29/2021,6/13/2021,15,Approved,30,3011.84,3011.84,3011.84
2440,Annual Leave,Annual,4,2/24/2021,3/11/2021,15,Rejected,24,3011.84,3011.84,3011.84
2440,Annual Leave,Annual,6,2/1/2022,2/4/2022,3,Approved,27,602.37,602.37,602.37
2440,For fathers after the birth of a child.,Sick,1,12/29/2023,12/31/2023,2,Rejected,25,401.58,401.58,401.58
2440,For fathers after the birth of a child.,Vacation,1,11/21/2023,12/1/2023,10,Approved,27,2007.89,2007.89,2007.89
2440,For fathers after the birth of a child.,Sick,1,7/5/2023,7/16/2023,11,Approved,28,2208.68,2208.68,2208.68
2440,Annual Leave,Annual,7,2/5/2023,2/8/2023,3,Approved,23,602.37,602.37,602.37
2440,Annual Leave,Annual,10,3/25/2023,4/14/2023,20,Rejected,29,4015.79,4015.79,4015.79
2440,For caretaking responsibilities related to a child.,Vacation,2,11/29/2024,12/5/2024,6,,29,1204.74,1204.74,1204.74
2440,Annual Leave,Annual,4,1/24/2024,1/26/2024,2,Rejected,25,401.58,401.58,401.58
2441,Annual Leave,Annual,2,4/1/2018,4/5/2018,4,Approved,5,1592.09,2388.13,3184.17
2441,For emergencies or critical family events.,"For personal growth or development, typically unpaid.",5,10/12/2018,10/15/2018,3,Approved,6,1194.06,1791.1,2388.13
2441,Annual Leave,Annual,7,9/19/2018,9/22/2018,3,Rejected,15,1194.06,1791.1,2388.13
2441,Annual Leave,Annual,3,9/7/2018,9/13/2018,6,Rejected,5,2388.13,3582.19,4776.26
2441,Annual Leave,Annual,8,12/20/2019,12/29/2019,9,Approved,6,3582.19,5373.29,7164.39
2441,Annual Leave,Annual,9,4/2/2019,4/9/2019,7,Rejected,7,2786.15,4179.23,5572.3
2441,Annual Leave,Annual,2,9/9/2019,9/11/2019,2,Approved,14,796.04,1194.06,1592.09
2441,Annual Leave,Annual,2,11/19/2020,11/24/2020,5,Approved,9,1990.11,2985.16,3980.22
2441,To serve on a jury as required by law.,Sick,6,9/12/2020,9/21/2020,9,Rejected,6,3582.19,5373.29,7164.39
2441,Annual Leave,Annual,8,10/9/2020,10/14/2020,5,Rejected,12,1990.11,2985.16,3980.22
2441,For educational pursuits or exams.,"For personal growth or development, typically unpaid.",4,8/20/2020,8/26/2020,6,Rejected,13,2388.13,3582.19,4776.26
2441,For observing religious holidays.,"For personal growth or development, typically unpaid.",8,10/18/2020,10/24/2020,6,Rejected,13,2388.13,3582.19,4776.26
2441,For performing public or civic duties.,"For personal growth or development, typically unpaid.",7,9/2/2021,9/6/2021,4,Rejected,13,1592.09,2388.13,3184.17
2441,"For personal growth or development, typically unpaid.","For personal growth or development, typically unpaid.",10,9/8/2022,9/19/2022,11,Approved,5,4378.24,6567.36,8756.48
2441,Annual Leave,Annual,7,3/7/2022,3/13/2022,6,Rejected,6,2388.13,3582.19,4776.26
2441,For the death of a family member.,Sick,3,8/27/2022,8/30/2022,3,Rejected,10,1194.06,1791.1,2388.13
2441,For fathers after the birth of a child.,Vacation,1,12/20/2022,12/22/2022,2,Rejected,15,796.04,1194.06,1592.09
2441,For the death of a family member.,Sick,3,10/17/2022,10/24/2022,7,Approved,11,2786.15,4179.23,5572.3
2441,For performing public or civic duties.,Vacation,7,2/24/2023,2/25/2023,1,Rejected,14,398.02,597.03,796.04
2441,For performing public or civic duties.,"For personal growth or development, typically unpaid.",7,9/26/2023,10/2/2023,6,Rejected,14,2388.13,3582.19,4776.26
2441,Annual Leave,Annual,2,11/29/2023,12/5/2023,6,Rejected,10,2388.13,3582.19,4776.26
2441,For fathers after the birth of a child.,Sick,1,2/1/2024,2/14/2024,13,Approved,13,5174.28,7761.42,10348.56
2441,For the death of a family member.,Sick,3,11/13/2024,11/19/2024,6,Pending,5,2388.13,3582.19,4776.26
2442,Annual Leave,Annual,4,10/24/2021,10/27/2021,3,Approved,14,789.01,789.01,789.01
2442,Annual Leave,Annual,6,10/3/2021,10/9/2021,6,Approved,15,1578.02,1578.02,1578.02
2442,Annual Leave,Annual,3,12/24/2021,12/31/2021,7,Rejected,11,1841.02,1841.02,1841.02
2442,For caretaking responsibilities related to a child.,Bereavement,2,8/28/2021,9/3/2021,6,Rejected,25,1578.02,1578.02,1578.02
2442,Annual Leave,Annual,9,2/8/2022,2/27/2022,19,Approved,28,4997.07,4997.07,4997.07
2442,Annual Leave,Annual,10,3/15/2022,3/20/2022,5,Rejected,21,1315.02,1315.02,1315.02
2442,For observing religious holidays.,Sick,8,10/27/2023,11/10/2023,14,Approved,14,3682.05,3682.05,3682.05
2442,For observing religious holidays.,Vacation,8,3/13/2023,3/20/2023,7,Approved,25,1841.02,1841.02,1841.02
2442,For fathers after the birth of a child.,Sick,1,8/20/2023,8/22/2023,2,Rejected,26,526.01,526.01,526.01
2442,Annual Leave,Annual,9,7/12/2024,7/16/2024,4,Rejected,14,1052.01,1052.01,1052.01
2443,Annual Leave,Annual,8,4/24/2018,4/27/2018,3,Rejected,5,681.37,681.37,681.37
2443,Annual Leave,Annual,5,3/31/2018,4/3/2018,3,Approved,12,681.37,681.37,681.37
2443,For observing religious holidays.,Sick,8,5/31/2018,6/11/2018,11,Approved,5,2498.37,2498.37,2498.37
2443,For performing public or civic duties.,Bereavement,7,5/4/2018,5/9/2018,5,Rejected,13,1135.62,1135.62,1135.62
2443,Annual Leave,Annual,2,1/11/2019,1/31/2019,20,Approved,10,4542.48,4542.48,4542.48
2443,For performing public or civic duties.,Vacation,7,4/1/2019,4/10/2019,9,Rejected,5,2044.12,2044.12,2044.12
2443,Annual Leave,Annual,8,12/18/2019,12/31/2019,13,Rejected,10,2952.61,2952.61,2952.61
2443,Annual Leave,Annual,4,7/20/2019,7/24/2019,4,Approved,5,908.5,908.5,908.5
2443,Annual Leave,Annual,1,7/3/2019,7/16/2019,13,Rejected,12,2952.61,2952.61,2952.61
2443,To serve on a jury as required by law.,Vacation,6,1/10/2020,1/13/2020,3,Approved,7,681.37,681.37,681.37
2443,Annual Leave,Annual,3,11/17/2021,12/2/2021,15,Rejected,12,3406.86,3406.86,3406.86
2443,For observing religious holidays.,Bereavement,8,1/23/2021,1/26/2021,3,Rejected,14,681.37,681.37,681.37
2443,For observing religious holidays.,Sick,8,7/11/2021,7/12/2021,1,Approved,14,227.12,227.12,227.12
2443,Annual Leave,Annual,10,10/21/2022,11/5/2022,15,Rejected,13,3406.86,3406.86,3406.86
2443,Annual Leave,Annual,2,3/6/2022,3/10/2022,4,Approved,5,908.5,908.5,908.5
2443,Annual Leave,Annual,8,6/20/2022,6/25/2022,5,Rejected,12,1135.62,1135.62,1135.62
2443,Annual Leave,Annual,9,1/4/2023,1/14/2023,10,Rejected,6,2271.24,2271.24,2271.24
2443,Annual Leave,Annual,7,8/29/2023,9/10/2023,12,Approved,6,2725.49,2725.49,2725.49
2443,Annual Leave,Annual,1,10/3/2024,10/5/2024,2,Rejected,8,454.25,454.25,454.25
2443,Annual Leave,Annual,10,7/10/2024,7/16/2024,6,Rejected,8,1362.75,1362.75,1362.75
2443,Annual Leave,Annual,4,6/29/2024,7/2/2024,3,Approved,6,681.37,681.37,681.37
2443,Annual Leave,Annual,2,10/9/2024,10/12/2024,3,Approved,9,681.37,681.37,681.37
2443,For educational pursuits or exams.,Bereavement,4,4/22/2024,4/24/2024,2,Rejected,8,454.25,454.25,454.25
2444,Annual Leave,Annual,2,11/18/2022,11/27/2022,9,Rejected,5,3054.06,4581.09,6108.12
2444,Annual Leave,Annual,4,8/15/2022,8/27/2022,12,Rejected,9,4072.08,6108.12,8144.16
2444,Annual Leave,Annual,1,11/24/2022,11/30/2022,6,Rejected,11,2036.04,3054.06,4072.08
2444,For serious or long-term health issues.,Vacation,9,8/21/2022,8/22/2022,1,Rejected,12,339.34,509.01,678.68
2444,Annual Leave,Annual,9,7/22/2023,7/27/2023,5,Rejected,9,1696.7,2545.05,3393.4
2444,Annual Leave,Annual,2,2/13/2024,2/22/2024,9,Rejected,7,3054.06,4581.09,6108.12
2445,"For personal growth or development, typically unpaid.",Sick,10,9/12/2018,9/14/2018,2,Approved,29,525.12,787.67,1050.23
2445,Annual Leave,Annual,1,8/31/2019,9/5/2019,5,Rejected,10,1312.79,1969.18,2625.58
2445,For educational pursuits or exams.,Vacation,4,3/29/2019,3/30/2019,1,Approved,17,262.56,393.84,525.12
2445,"For personal growth or development, typically unpaid.",Bereavement,10,9/30/2019,10/7/2019,7,Rejected,14,1837.9,2756.86,3675.81
2445,"For personal growth or development, typically unpaid.",Sick,10,11/13/2020,12/1/2020,18,Rejected,30,4726.04,7089.06,9452.08
2445,For performing public or civic duties.,Vacation,7,4/30/2020,5/3/2020,3,Approved,18,787.67,1181.51,1575.35
2445,Annual Leave,Annual,2,2/2/2020,2/9/2020,7,Rejected,21,1837.9,2756.86,3675.81
2445,Annual Leave,Annual,8,9/4/2020,9/11/2020,7,Approved,12,1837.9,2756.86,3675.81
2445,Annual Leave,Annual,8,6/19/2020,6/26/2020,7,Rejected,24,1837.9,2756.86,3675.81
2445,For educational pursuits or exams.,Vacation,4,3/20/2021,3/23/2021,3,Rejected,26,787.67,1181.51,1575.35
2445,Annual Leave,Annual,1,10/11/2021,10/14/2021,3,Rejected,21,787.67,1181.51,1575.35
2445,"For personal growth or development, typically unpaid.",Sick,10,7/4/2021,7/10/2021,6,Rejected,28,1575.35,2363.02,3150.69
2445,Annual Leave,Annual,4,10/6/2022,10/15/2022,9,Rejected,18,2363.02,3544.53,4726.04
2445,To serve on a jury as required by law.,Sick,6,10/4/2023,10/13/2023,9,Rejected,17,2363.02,3544.53,4726.04
2445,For fathers after the birth of a child.,"For personal growth or development, typically unpaid.",1,3/25/2024,4/1/2024,7,Rejected,12,1837.9,2756.86,3675.81
2445,Annual Leave,Annual,6,12/2/2024,12/9/2024,7,,12,1837.9,2756.86,3675.81
2445,For observing religious holidays.,Sick,8,11/29/2024,12/3/2024,4,,10,1050.23,1575.35,2100.46
2446,For observing religious holidays.,Sick,8,9/15/2022,9/20/2022,5,Approved,6,1866,2799.01,3732.01
2446,For caretaking responsibilities related to a child.,Vacation,2,3/1/2022,3/4/2022,3,Approved,11,1119.6,1679.4,2239.21
2446,For emergencies or critical family events.,"For personal growth or development, typically unpaid.",5,12/2/2022,12/7/2022,5,Rejected,8,1866,2799.01,3732.01
2446,"For personal growth or development, typically unpaid.",Bereavement,10,2/27/2022,3/6/2022,7,Rejected,6,2612.41,3918.61,5224.81
2446,For serious or long-term health issues.,Sick,9,6/3/2022,6/8/2022,5,Approved,10,1866,2799.01,3732.01
2446,Annual Leave,Annual,6,10/31/2023,11/6/2023,6,Approved,7,2239.21,3358.81,4478.41
2446,For caretaking responsibilities related to a child.,Vacation,2,6/9/2023,6/13/2023,4,Approved,15,1492.8,2239.21,2985.61
2446,For serious or long-term health issues.,Sick,9,2/5/2023,2/11/2023,6,Rejected,13,2239.21,3358.81,4478.41
2446,Annual Leave,Annual,10,10/1/2023,10/4/2023,3,Approved,6,1119.6,1679.4,2239.21
2446,Annual Leave,Annual,9,4/20/2023,4/24/2023,4,Approved,12,1492.8,2239.21,2985.61
2446,Annual Leave,Annual,7,5/4/2024,5/15/2024,11,Rejected,9,4105.21,6157.82,8210.42
2446,Annual Leave,Annual,7,12/16/2024,12/21/2024,5,,9,1866,2799.01,3732.01
2448,Annual Leave,Annual,5,11/24/2018,12/11/2018,17,Approved,26,4069.72,6104.58,8139.43
2448,Annual Leave,Annual,8,12/25/2018,12/31/2018,6,Approved,21,1436.37,2154.56,2872.74
2448,For educational pursuits or exams.,"For personal growth or development, typically unpaid.",4,12/8/2018,12/14/2018,6,Rejected,24,1436.37,2154.56,2872.74
2448,Annual Leave,Annual,9,12/9/2018,12/15/2018,6,Rejected,27,1436.37,2154.56,2872.74
2448,For observing religious holidays.,Vacation,8,11/22/2018,12/1/2018,9,Approved,27,2154.56,3231.83,4309.11
2448,Annual Leave,Annual,7,12/17/2019,12/23/2019,6,Approved,24,1436.37,2154.56,2872.74
2448,Annual Leave,Annual,6,10/4/2019,10/10/2019,6,Rejected,16,1436.37,2154.56,2872.74
2448,Annual Leave,Annual,4,2/15/2019,2/28/2019,13,Rejected,23,3112.14,4668.2,6224.27
2448,"For personal growth or development, typically unpaid.","For personal growth or development, typically unpaid.",10,2/5/2020,2/9/2020,4,Approved,19,957.58,1436.37,1915.16
2448,For fathers after the birth of a child.,Sick,1,5/10/2020,5/15/2020,5,Rejected,30,1196.98,1795.46,2393.95
2448,For observing religious holidays.,Vacation,8,7/9/2020,7/14/2020,5,Rejected,11,1196.98,1795.46,2393.95
2448,Annual Leave,Annual,3,5/5/2021,5/9/2021,4,Approved,29,957.58,1436.37,1915.16
2448,Annual Leave,Annual,2,5/2/2021,5/11/2021,9,Rejected,19,2154.56,3231.83,4309.11
2448,Annual Leave,Annual,9,8/30/2021,8/31/2021,1,Rejected,20,239.4,359.09,478.79
2448,For fathers after the birth of a child.,Sick,1,5/2/2021,5/11/2021,9,Rejected,28,2154.56,3231.83,4309.11
2448,For fathers after the birth of a child.,Vacation,1,1/11/2022,1/18/2022,7,Rejected,11,1675.77,2513.65,3351.53
2448,For the death of a family member.,Sick,3,12/28/2022,12/31/2022,3,Approved,22,718.19,1077.28,1436.37
2448,For observing religious holidays.,Sick,8,4/5/2023,4/11/2023,6,Approved,28,1436.37,2154.56,2872.74
2448,Annual Leave,Annual,4,10/31/2023,11/4/2023,4,Approved,17,957.58,1436.37,1915.16
2448,For the death of a family member.,Bereavement,3,8/4/2023,8/6/2023,2,Approved,12,478.79,718.19,957.58
2448,Annual Leave,Annual,5,6/7/2023,6/11/2023,4,Rejected,16,957.58,1436.37,1915.16
2448,For observing religious holidays.,Sick,8,7/28/2023,8/1/2023,4,Approved,30,957.58,1436.37,1915.16
2448,For fathers after the birth of a child.,Sick,1,10/27/2024,11/9/2024,13,Approved,12,3112.14,4668.2,6224.27
2449,For fathers after the birth of a child.,Sick,1,9/7/2021,9/12/2021,5,Approved,17,1394.88,1394.88,1394.88
2449,Annual Leave,Annual,8,10/1/2021,10/17/2021,16,Rejected,12,4463.63,4463.63,4463.63
2449,For the death of a family member.,Vacation,3,7/11/2021,7/12/2021,1,Approved,16,278.98,278.98,278.98
2449,"For personal growth or development, typically unpaid.",Vacation,10,9/24/2022,10/14/2022,20,Approved,24,5579.53,5579.53,5579.53
2449,For fathers after the birth of a child.,Sick,1,8/19/2022,8/29/2022,10,Rejected,28,2789.77,2789.77,2789.77
2449,For emergencies or critical family events.,Vacation,5,4/27/2022,5/8/2022,11,Approved,25,3068.74,3068.74,3068.74
2449,"For personal growth or development, typically unpaid.",Sick,10,12/17/2022,12/18/2022,1,Approved,22,278.98,278.98,278.98
2449,To serve on a jury as required by law.,Sick,6,6/17/2022,6/24/2022,7,Approved,10,1952.84,1952.84,1952.84
2449,For observing religious holidays.,Sick,8,5/16/2023,5/24/2023,8,Rejected,11,2231.81,2231.81,2231.81
2449,For serious or long-term health issues.,Bereavement,9,5/14/2023,5/21/2023,7,Approved,29,1952.84,1952.84,1952.84
2449,Annual Leave,Annual,9,12/7/2024,12/21/2024,14,,13,3905.67,3905.67,3905.67
2449,Annual Leave,Annual,3,4/27/2024,5/4/2024,7,Approved,29,1952.84,1952.84,1952.84
2450,Annual Leave,Annual,6,6/17/2020,6/23/2020,6,Approved,28,2460.57,3690.86,4921.15
2450,Annual Leave,Annual,1,4/2/2020,4/4/2020,2,Approved,21,820.19,1230.29,1640.38
2450,"For personal growth or development, typically unpaid.","For personal growth or development, typically unpaid.",10,8/3/2020,8/7/2020,4,Rejected,19,1640.38,2460.57,3280.76
2450,For serious or long-term health issues.,Vacation,9,9/21/2020,9/25/2020,4,Rejected,19,1640.38,2460.57,3280.76
2450,For emergencies or critical family events.,Sick,5,4/18/2020,4/26/2020,8,Rejected,10,3280.76,4921.15,6561.53
2450,Annual Leave,Annual,1,12/9/2021,12/14/2021,5,Rejected,28,2050.48,3075.72,4100.95
2450,Annual Leave,Annual,2,6/8/2021,6/12/2021,4,Rejected,25,1640.38,2460.57,3280.76
2450,Annual Leave,Annual,1,5/5/2022,5/12/2022,7,Rejected,23,2870.67,4306,5741.34
2450,Annual Leave,Annual,10,7/25/2022,8/1/2022,7,Rejected,24,2870.67,4306,5741.34
2450,For serious or long-term health issues.,Vacation,9,8/23/2022,9/1/2022,9,Approved,18,3690.86,5536.29,7381.72
2450,For educational pursuits or exams.,Sick,4,5/11/2022,5/16/2022,5,Rejected,21,2050.48,3075.72,4100.95
2450,For educational pursuits or exams.,Vacation,4,4/6/2022,4/10/2022,4,Rejected,14,1640.38,2460.57,3280.76
2450,To serve on a jury as required by law.,"For personal growth or development, typically unpaid.",6,3/15/2023,3/19/2023,4,Rejected,18,1640.38,2460.57,3280.76
2450,For educational pursuits or exams.,Sick,4,5/13/2023,5/23/2023,10,Rejected,13,4100.95,6151.43,8201.91
2450,For performing public or civic duties.,Sick,7,3/12/2023,3/17/2023,5,Approved,15,2050.48,3075.72,4100.95
2450,Annual Leave,Annual,7,2/1/2023,2/4/2023,3,Approved,20,1230.29,1845.43,2460.57
2450,Annual Leave,Annual,3,5/6/2024,5/12/2024,6,Rejected,15,2460.57,3690.86,4921.15
2450,Annual Leave,Annual,9,7/26/2024,8/5/2024,10,Approved,21,4100.95,6151.43,8201.91
2450,Annual Leave,Annual,4,2/7/2024,2/10/2024,3,Rejected,14,1230.29,1845.43,2460.57
2450,For fathers after the birth of a child.,Sick,1,11/25/2024,11/28/2024,3,,25,1230.29,1845.43,2460.57
2451,For observing religious holidays.,"For personal growth or development, typically unpaid.",8,12/5/2022,12/12/2022,7,Approved,19,2356.47,3534.71,4712.95
2451,To serve on a jury as required by law.,Vacation,6,5/7/2023,5/15/2023,8,Approved,17,2693.11,4039.67,5386.23
2451,To serve on a jury as required by law.,"For personal growth or development, typically unpaid.",6,2/13/2023,2/18/2023,5,Rejected,11,1683.2,2524.79,3366.39
2451,To serve on a jury as required by law.,Sick,6,6/19/2023,6/28/2023,9,Rejected,16,3029.75,4544.63,6059.5
2451,For observing religious holidays.,"For personal growth or development, typically unpaid.",8,12/13/2023,12/18/2023,5,Rejected,22,1683.2,2524.79,3366.39
2451,To serve on a jury as required by law.,Vacation,6,6/29/2023,7/4/2023,5,Rejected,16,1683.2,2524.79,3366.39
2451,Annual Leave,Annual,7,7/18/2024,7/21/2024,3,Rejected,11,1009.92,1514.88,2019.83
2451,Annual Leave,Annual,4,2/2/2024,2/8/2024,6,Rejected,29,2019.83,3029.75,4039.67
2451,For serious or long-term health issues.,Sick,9,11/19/2024,12/8/2024,19,,20,6396.14,9594.21,12792.29
2452,Annual Leave,Annual,3,12/20/2021,12/25/2021,5,Rejected,15,1291.72,1937.58,2583.44
2452,Annual Leave,Annual,10,9/15/2021,9/17/2021,2,Rejected,27,516.69,775.03,1033.38
2452,Annual Leave,Annual,5,7/15/2021,7/20/2021,5,Rejected,21,1291.72,1937.58,2583.44
2452,Annual Leave,Annual,9,6/17/2021,7/7/2021,20,Rejected,15,5166.88,7750.31,10333.75
2452,To serve on a jury as required by law.,"For personal growth or development, typically unpaid.",6,4/2/2022,4/4/2022,2,Approved,14,516.69,775.03,1033.38
2452,For serious or long-term health issues.,Bereavement,9,8/14/2022,8/26/2022,12,Rejected,18,3100.13,4650.19,6200.25
2452,Annual Leave,Annual,9,5/17/2022,5/24/2022,7,Rejected,12,1808.41,2712.61,3616.81
2452,For the death of a family member.,"For personal growth or development, typically unpaid.",3,11/11/2022,11/18/2022,7,Approved,19,1808.41,2712.61,3616.81
2452,Annual Leave,Annual,8,11/3/2022,11/13/2022,10,Approved,25,2583.44,3875.16,5166.88
2452,Annual Leave,Annual,7,11/5/2023,11/17/2023,12,Approved,18,3100.13,4650.19,6200.25
2452,Annual Leave,Annual,2,2/27/2023,3/1/2023,2,Approved,18,516.69,775.03,1033.38
2452,For caretaking responsibilities related to a child.,Sick,2,1/22/2023,1/31/2023,9,Rejected,23,2325.09,3487.64,4650.19
2452,Annual Leave,Annual,8,8/21/2023,8/27/2023,6,Rejected,14,1550.06,2325.09,3100.13
2452,To serve on a jury as required by law.,Sick,6,1/15/2023,1/21/2023,6,Rejected,19,1550.06,2325.09,3100.13
2452,For serious or long-term health issues.,Vacation,9,12/14/2024,12/15/2024,1,,20,258.34,387.52,516.69
2452,For caretaking responsibilities related to a child.,Vacation,2,9/16/2024,9/22/2024,6,Rejected,22,1550.06,2325.09,3100.13
2452,For the death of a family member.,Vacation,3,4/2/2024,4/11/2024,9,Rejected,27,2325.09,3487.64,4650.19
2452,Annual Leave,Annual,7,2/27/2024,3/6/2024,8,Approved,29,2066.75,3100.13,4133.5
2453,Annual Leave,Annual,6,11/20/2018,11/24/2018,4,Rejected,10,1116.41,1674.61,2232.81
2453,For caretaking responsibilities related to a child.,"For personal growth or development, typically unpaid.",2,12/14/2018,12/21/2018,7,Approved,18,1953.71,2930.56,3907.42
2453,For the death of a family member.,Bereavement,3,6/25/2019,7/8/2019,13,Rejected,16,3628.32,5442.48,7256.64
2453,Annual Leave,Annual,8,7/13/2020,7/20/2020,7,Rejected,10,1953.71,2930.56,3907.42
2453,Annual Leave,Annual,3,4/16/2020,4/28/2020,12,Rejected,21,3349.22,5023.82,6698.43
2453,Annual Leave,Annual,7,9/2/2020,9/10/2020,8,Approved,16,2232.81,3349.22,4465.62
2453,Annual Leave,Annual,6,12/26/2020,12/31/2020,5,Rejected,18,1395.51,2093.26,2791.01
2453,Annual Leave,Annual,1,10/21/2020,10/25/2020,4,Rejected,26,1116.41,1674.61,2232.81
2453,For performing public or civic duties.,"For personal growth or development, typically unpaid.",7,7/4/2021,7/9/2021,5,Approved,21,1395.51,2093.26,2791.01
2453,For caretaking responsibilities related to a child.,Sick,2,3/25/2021,3/30/2021,5,Rejected,19,1395.51,2093.26,2791.01
2453,Annual Leave,Annual,1,3/16/2021,3/22/2021,6,Rejected,22,1674.61,2511.91,3349.22
2453,For observing religious holidays.,Vacation,8,11/26/2021,12/2/2021,6,Rejected,26,1674.61,2511.91,3349.22
2453,Annual Leave,Annual,8,5/6/2021,5/13/2021,7,Rejected,29,1953.71,2930.56,3907.42
2453,To serve on a jury as required by law.,"For personal growth or development, typically unpaid.",6,8/12/2022,8/17/2022,5,Rejected,22,1395.51,2093.26,2791.01
2453,For emergencies or critical family events.,Vacation,5,1/26/2022,2/10/2022,15,Rejected,14,4186.52,6279.78,8373.04
2453,Annual Leave,Annual,9,4/29/2023,5/3/2023,4,Rejected,25,1116.41,1674.61,2232.81
2453,Annual Leave,Annual,2,1/29/2023,2/10/2023,12,Rejected,21,3349.22,5023.82,6698.43
2453,"For personal growth or development, typically unpaid.",Vacation,10,7/19/2023,7/23/2023,4,Approved,20,1116.41,1674.61,2232.81
2453,"For personal growth or development, typically unpaid.",Bereavement,10,8/13/2023,8/27/2023,14,Rejected,16,3907.42,5861.13,7814.84
2453,"For personal growth or development, typically unpaid.",Vacation,10,3/23/2023,4/1/2023,9,Rejected,14,2511.91,3767.87,5023.82
2453,For performing public or civic duties.,Vacation,7,11/18/2024,11/25/2024,7,,23,1953.71,2930.56,3907.42
2453,For emergencies or critical family events.,Sick,5,5/23/2024,6/5/2024,13,Approved,12,3628.32,5442.48,7256.64
2453,Annual Leave,Annual,2,11/3/2024,11/7/2024,4,Rejected,27,1116.41,1674.61,2232.81
2453,Annual Leave,Annual,7,5/24/2024,6/4/2024,11,Approved,25,3070.12,4605.17,6140.23
2453,For fathers after the birth of a child.,"For personal growth or development, typically unpaid.",1,1/9/2024,1/19/2024,10,Rejected,26,2791.01,4186.52,5582.03
2454,For serious or long-term health issues.,Bereavement,9,11/30/2022,12/4/2022,4,Approved,14,789.53,789.53,789.53
2454,For the death of a family member.,Sick,3,12/4/2023,12/9/2023,5,Approved,6,986.91,986.91,986.91
2454,Annual Leave,Annual,8,7/3/2023,7/9/2023,6,Rejected,15,1184.29,1184.29,1184.29
2454,Annual Leave,Annual,3,10/31/2024,11/10/2024,10,Approved,11,1973.82,1973.82,1973.82
2455,Annual Leave,Annual,9,11/5/2019,11/8/2019,3,Approved,28,551.5,551.5,551.5
2455,Annual Leave,Annual,6,11/16/2019,11/21/2019,5,Approved,15,919.16,919.16,919.16
2455,For fathers after the birth of a child.,Bereavement,1,9/22/2019,9/28/2019,6,Rejected,16,1102.99,1102.99,1102.99
2455,For serious or long-term health issues.,Sick,9,2/19/2020,3/4/2020,14,Rejected,23,2573.65,2573.65,2573.65
2455,Annual Leave,Annual,1,7/12/2021,7/19/2021,7,Rejected,11,1286.82,1286.82,1286.82
2455,For caretaking responsibilities related to a child.,Vacation,2,12/6/2021,12/23/2021,17,Rejected,21,3125.14,3125.14,3125.14
2455,Annual Leave,Annual,8,12/27/2022,12/31/2022,4,Approved,29,735.33,735.33,735.33
2455,Annual Leave,Annual,10,1/21/2022,2/6/2022,16,Rejected,26,2941.31,2941.31,2941.31
2455,For caretaking responsibilities related to a child.,Bereavement,2,12/21/2022,12/25/2022,4,Rejected,25,735.33,735.33,735.33
2455,Annual Leave,Annual,5,10/10/2023,10/17/2023,7,Approved,20,1286.82,1286.82,1286.82
2455,For educational pursuits or exams.,Sick,4,11/22/2023,11/23/2023,1,Rejected,18,183.83,183.83,183.83
2455,Annual Leave,Annual,4,6/28/2023,7/3/2023,5,Rejected,20,919.16,919.16,919.16
2455,Annual Leave,Annual,10,5/7/2023,5/11/2023,4,Rejected,11,735.33,735.33,735.33
2455,Annual Leave,Annual,4,3/5/2024,3/9/2024,4,Approved,11,735.33,735.33,735.33
2456,Annual Leave,Annual,1,10/12/2018,10/17/2018,5,Rejected,12,929.05,929.05,929.05
2456,Annual Leave,Annual,10,12/8/2018,12/27/2018,19,Approved,17,3530.41,3530.41,3530.41
2456,For observing religious holidays.,Sick,8,10/5/2018,10/17/2018,12,Rejected,27,2229.73,2229.73,2229.73
2456,Annual Leave,Annual,1,9/1/2019,9/3/2019,2,Approved,12,371.62,371.62,371.62
2456,"For personal growth or development, typically unpaid.",Sick,10,1/25/2019,1/29/2019,4,Approved,13,743.24,743.24,743.24
2456,For educational pursuits or exams.,"For personal growth or development, typically unpaid.",4,12/2/2020,12/6/2020,4,Rejected,11,743.24,743.24,743.24
2456,Annual Leave,Annual,5,4/29/2020,5/9/2020,10,Approved,14,1858.11,1858.11,1858.11
2456,Annual Leave,Annual,9,7/11/2020,7/22/2020,11,Rejected,22,2043.92,2043.92,2043.92
2456,For caretaking responsibilities related to a child.,Sick,2,11/15/2021,11/17/2021,2,Rejected,29,371.62,371.62,371.62
2456,Annual Leave,Annual,7,10/16/2021,10/20/2021,4,Rejected,27,743.24,743.24,743.24
2456,For performing public or civic duties.,Sick,7,7/11/2021,7/29/2021,18,Approved,10,3344.6,3344.6,3344.6
2456,For observing religious holidays.,"For personal growth or development, typically unpaid.",8,5/16/2021,5/21/2021,5,Rejected,24,929.05,929.05,929.05
2456,For the death of a family member.,Vacation,3,12/21/2022,12/26/2022,5,Approved,27,929.05,929.05,929.05
2456,Annual Leave,Annual,7,10/4/2023,10/10/2023,6,Rejected,28,1114.87,1114.87,1114.87
2456,For emergencies or critical family events.,Vacation,5,8/13/2023,8/24/2023,11,Rejected,18,2043.92,2043.92,2043.92
2456,Annual Leave,Annual,8,9/7/2024,9/10/2024,3,Rejected,17,557.43,557.43,557.43
